order,file_path,thumbnail,width,height
62,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_062.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_062.jpg,900,1487
63,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_063.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_063.jpg,900,1487
64,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_064.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_064.jpg,900,1487
65,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_065.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_065.jpg,900,1487
66,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_066.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_066.jpg,900,1487
67,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_067.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_067.jpg,900,1489
68,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_068.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_068.jpg,900,1487
69,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_069.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_069.jpg,900,1487
70,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_070.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_070.jpg,900,1487
71,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_071.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_071.jpg,900,1488
72,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_072.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_072.jpg,900,1489
73,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_073.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_073.jpg,900,1487
74,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_074.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_074.jpg,900,1496
75,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_075.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_075.jpg,900,1490
76,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/Pittsburgh_AD_076.jpg,http://128.8.164.178:3000/dcic_docs/Pittsburgh_Box94/thumb/Pittsburgh_AD_076.jpg,900,1487
